Time,Channel A,Channel B
(ns),(V),(V)

-51.71846431,0.00169168,0.00153789
-51.46846431,0.00645915,0.00369095
-51.21846432,0.01230315,0.00476747
-50.96846433,0.01906988,0.00538263
-50.71846434,0.02583661,0.00538263
-50.46846434,0.03183440,0.00476747
-50.21846435,0.03644808,0.00369095
-49.96846436,0.03890871,0.00153789
-49.71846436,0.03890871,-0.00184547
-49.46846437,0.03644808,-0.00645915
-49.21846438,0.03183440,-0.01230315
-48.96846439,0.02583661,-0.01906988
-48.71846439,0.01906988,-0.02583661
-48.46846440,0.01230315,-0.03183440
-48.21846441,0.00630536,-0.03660187
-47.96846441,0.00169168,-0.03890871
-47.71846442,-0.00123032,-0.03875492
-47.46846443,-0.00246063,-0.03583292
-47.21846443,-0.00215305,-0.03060408
-46.96846444,-0.00076895,-0.02352977
-46.71846445,0.00076895,-0.01599409
-46.46846446,0.00215305,-0.00891978
-46.21846446,0.00246063,-0.00338337
-45.96846447,0.00123032,-0.00030758
-45.71846448,-0.00169168,-0.00030758
-45.46846448,-0.00630536,-0.00338337
-45.21846449,-0.01230315,-0.00891978
-44.96846450,-0.01906988,-0.01599409
-44.71846451,-0.02583661,-0.02352977
-44.46846451,-0.03183440,-0.03060408
-44.21846452,-0.03644808,-0.03583292
-43.96846453,-0.03890871,-0.03875492
-43.71846453,-0.03890871,-0.03890871
-43.46846454,-0.03644808,-0.03660187
-43.21846455,-0.03183440,-0.03183440
-42.96846455,-0.02583661,-0.02583661
-42.71846456,-0.01906988,-0.01906988
-42.46846457,-0.01230315,-0.01230315
-42.21846458,-0.00645915,-0.00645915
-41.96846458,-0.00169168,-0.00169168
-41.71846459,0.00138410,0.00138410
-41.46846460,0.00307579,0.00307579
-41.21846460,0.00353716,0.00353716
-40.96846461,0.00307579,0.00307579
-40.71846462,0.00230684,0.00230684
-40.46846463,0.00138410,0.00138410
-40.21846463,0.00061516,0.00061516
-39.96846464,0.00015379,0.00015379
-39.71846465,0.00000000,0.00000000
-39.46846465,-0.00015379,-0.00015379
-39.21846466,0.00000000,0.00000000
-38.96846467,0.00000000,0.00000000
-38.71846467,0.00000000,0.00000000
-38.46846468,0.00000000,0.00000000
-38.21846469,0.00000000,0.00000000
-37.96846470,0.00000000,0.00000000
-37.71846470,0.00000000,0.00000000
-37.46846471,0.00000000,0.00000000
-37.21846472,0.00000000,0.00000000
-36.96846472,0.00000000,0.00000000
-36.71846473,0.00000000,0.00000000
-36.46846474,0.00000000,0.00000000
-36.21846475,0.00000000,0.00000000
-35.96846475,0.00000000,0.00000000
-35.71846476,0.00000000,0.00000000
-35.46846477,0.00000000,0.00000000
-35.21846477,0.00000000,0.00000000
-34.96846478,0.00000000,0.00000000
-34.71846479,0.00000000,0.00000000
-34.46846480,0.00000000,0.00000000
-34.21846480,0.00000000,0.00000000
-33.96846481,0.00000000,0.00000000
-33.71846482,0.00000000,0.00000000
-33.46846482,0.00000000,0.00000000
-33.21846483,0.00000000,0.00000000
-32.96846484,0.00000000,0.00000000
-32.71846484,0.00000000,0.00000000
-32.46846485,0.00000000,0.00000000
-32.21846486,0.00000000,0.00000000
-31.96846487,0.00000000,0.00000000
-31.71846487,0.00000000,0.00000000
-31.46846488,0.00000000,0.00000000
-31.21846489,0.00000000,0.00000000
-30.96846489,0.00000000,0.00000000
-30.71846490,0.00000000,0.00000000
-30.46846491,0.00000000,0.00000000
-30.21846492,0.00000000,0.00000000
-29.96846492,0.00000000,0.00000000
-29.71846493,0.00000000,0.00000000
-29.46846494,0.00000000,0.00000000
-29.21846494,0.00000000,0.00000000
-28.96846495,0.00000000,0.00000000
-28.71846496,0.00000000,0.00000000
-28.46846496,0.00000000,0.00000000
-28.21846497,0.00000000,0.00000000
-27.96846498,0.00000000,0.00000000
-27.71846499,0.00000000,0.00000000
-27.46846499,0.00000000,0.00000000
-27.21846500,0.00000000,0.00000000
-26.96846501,0.00000000,0.00000000
-26.71846501,0.00000000,0.00000000
-26.46846502,0.00000000,0.00000000
-26.21846503,0.00000000,0.00000000
-25.96846504,0.00000000,0.00000000
-25.71846504,0.00000000,0.00000000
-25.46846505,0.00000000,0.00000000
-25.21846506,0.00000000,0.00000000
-24.96846506,0.00000000,0.00000000
-24.71846507,0.00000000,0.00000000
-24.46846508,0.00000000,0.00000000
-24.21846509,0.00000000,-0.00015379
-23.96846509,0.00000000,0.00000000
-23.71846510,0.00000000,0.00015379
-23.46846511,0.00000000,0.00061516
-23.21846511,0.00000000,0.00138410
-22.96846512,0.00000000,0.00230684
-22.71846513,0.00000000,0.00307579
-22.46846513,0.00000000,0.00353716
-22.21846514,0.00000000,0.00307579
-21.96846515,0.00000000,0.00138410
-21.71846516,0.00000000,-0.00169168
-21.46846516,0.00000000,-0.00645915
-21.21846517,0.00000000,-0.01230315
-20.96846518,0.00000000,-0.01906988
-20.71846518,0.00000000,-0.02583661
-20.46846519,0.00000000,-0.03183440
-20.21846520,0.00000000,-0.03644808
-19.96846521,0.00000000,-0.03890871
-19.71846521,0.00000000,-0.03890871
-19.46846522,0.00000000,-0.03644808
-19.21846523,0.00000000,-0.03183440
-18.96846523,0.00000000,-0.02583661
-18.71846524,0.00000000,-0.01906988
-18.46846525,0.00000000,-0.01230315
-18.21846525,0.00000000,-0.00645915
-17.96846526,0.00000000,-0.00169168
-17.71846527,0.00000000,0.00138410
-17.46846528,0.00000000,0.00307579
-17.21846528,0.00000000,0.00353716
-16.96846529,0.00000000,0.00307579
-16.71846530,0.00000000,0.00230684
-16.46846530,0.00000000,0.00123032
-16.21846531,0.00000000,0.00046137
-15.96846532,0.00000000,0.00000000
-15.71846533,0.00000000,0.00000000
-15.46846533,0.00000000,0.00046137
-15.21846534,0.00000000,0.00123032
-14.96846535,0.00000000,0.00230684
-14.71846535,0.00000000,0.00307579
-14.46846536,0.00000000,0.00353716
-14.21846537,0.00000000,0.00307579
-13.96846537,0.00000000,0.00138410
-13.71846538,0.00000000,-0.00169168
-13.46846539,0.00000000,-0.00645915
-13.21846540,0.00000000,-0.01230315
-12.96846540,0.00000000,-0.01906988
-12.71846541,0.00000000,-0.02583661
-12.46846542,0.00000000,-0.03183440
-12.21846542,0.00000000,-0.03644808
-11.96846543,0.00000000,-0.03890871
-11.71846544,0.00000000,-0.03890871
-11.46846545,0.00000000,-0.03644808
-11.21846545,0.00000000,-0.03183440
-10.96846546,0.00000000,-0.02583661
-10.71846547,0.00000000,-0.01906988
-10.46846547,0.00000000,-0.01230315
-10.21846548,0.00000000,-0.00645915
-9.96846549,0.00000000,-0.00169168
-9.71846550,0.00000000,0.00138410
-9.46846550,0.00000000,0.00307579
-9.21846551,0.00000000,0.00353716
-8.96846552,0.00000000,0.00307579
-8.71846552,0.00000000,0.00230684
-8.46846553,0.00000000,0.00138410
-8.21846554,0.00000000,0.00061516
-7.96846554,0.00000000,0.00015379
-7.71846555,0.00000000,0.00000000
-7.46846556,0.00000000,-0.00015379
-7.21846557,0.00000000,0.00000000
-6.96846557,0.00000000,0.00000000
-6.71846558,0.00000000,0.00000000
-6.46846559,0.00046137,0.00000000
-6.21846559,0.00107653,0.00000000
-5.96846560,0.00092274,0.00000000
-5.71846561,-0.00169168,0.00000000
-5.46846562,-0.00830463,0.00000000
-5.21846562,-0.01860851,0.00000000
-4.96846563,-0.03137303,0.00000000
-4.71846564,-0.04306102,0.00000000
-4.46846564,-0.04705955,0.00000000
-4.21846565,-0.03798597,0.00000000
-3.96846566,-0.01553273,0.00000000
-3.71846566,0.01753199,0.00000000
-3.46846567,0.05674828,0.00000000
-3.21846568,0.09811762,0.00000000
-2.96846569,0.14102490,0.00000000
-2.71846569,0.18931470,0.00000000
-2.46846570,0.25436760,0.00000000
-2.21846571,0.34771780,0.00000000
-1.96846571,0.47382500,0.00000000
-1.71846572,0.63145910,0.00000000
-1.46846573,0.81462230,0.00000000
-1.21846574,1.01408700,0.00000000
-0.96846574,1.22093400,0.00000000
-0.71846575,1.42931800,0.00000000
-0.46846576,1.64062500,0.00000000
-0.21846576,1.85869800,0.00000000
0.03153423,2.08261600,0.00000000
0.28153422,2.30914700,0.00000000
0.53153421,2.53260400,0.00000000
0.78153421,2.74667800,0.00000000
1.03153420,2.94491300,0.00000000
1.28153419,3.12330800,0.00000000
1.53153419,3.28324900,0.00000000
1.78153418,3.42704200,-0.00015379
2.03153417,3.55253500,0.00000000
2.28153417,3.65634200,0.00015379
2.53153416,3.73400600,0.00061516
2.78153415,3.78229600,0.00138410
3.03153414,3.79998200,0.00230684
3.28153414,3.78921600,0.00307579
3.53153413,3.75830500,0.00338337
