Time,Channel A,Channel B
(ns),(V),(V)

-51.25826331,0.00000000,-0.03890871
-51.00826331,0.00000000,-0.03660187
-50.75826332,0.00000000,-0.03183440
-50.50826333,0.00000000,-0.02583661
-50.25826334,0.00000000,-0.01906988
-50.00826334,0.00000000,-0.01230315
-49.75826335,0.00000000,-0.00645915
-49.50826336,0.00000000,-0.00184547
-49.25826336,0.00000000,0.00153789
-49.00826337,0.00000000,0.00369095
-48.75826338,0.00000000,0.00476747
-48.50826339,0.00000000,0.00538263
-48.25826339,0.00000000,0.00538263
-48.00826340,0.00000000,0.00476747
-47.75826341,-0.00015379,0.00369095
-47.50826341,0.00000000,0.00153789
-47.25826342,0.00015379,-0.00184547
-47.00826343,0.00061516,-0.00645915
-46.75826343,0.00138410,-0.01230315
-46.50826344,0.00230684,-0.01906988
-46.25826345,0.00307579,-0.02583661
-46.00826346,0.00353716,-0.03183440
-45.75826346,0.00307579,-0.03644808
-45.50826347,0.00138410,-0.03890871
-45.25826348,-0.00169168,-0.03890871
-45.00826348,-0.00645915,-0.03644808
-44.75826349,-0.01230315,-0.03183440
-44.50826350,-0.01906988,-0.02583661
-44.25826351,-0.02583661,-0.01906988
-44.00826351,-0.03183440,-0.01230315
-43.75826352,-0.03644808,-0.00645915
-43.50826353,-0.03890871,-0.00169168
-43.25826353,-0.03890871,0.00138410
-43.00826354,-0.03644808,0.00307579
-42.75826355,-0.03183440,0.00353716
-42.50826355,-0.02583661,0.00307579
-42.25826356,-0.01906988,0.00230684
-42.00826357,-0.01230315,0.00138410
-41.75826358,-0.00645915,0.00061516
-41.50826358,-0.00169168,0.00015379
-41.25826359,0.00138410,0.00000000
-41.00826360,0.00307579,-0.00015379
-40.75826360,0.00353716,0.00000000
-40.50826361,0.00307579,0.00000000
-40.25826362,0.00230684,0.00000000
-40.00826363,0.00138410,0.00000000
-39.75826363,0.00061516,0.00000000
-39.50826364,0.00015379,0.00000000
-39.25826365,0.00000000,0.00000000
-39.00826365,-0.00015379,0.00000000
-38.75826366,0.00000000,0.00000000
-38.50826367,0.00000000,0.00000000
-38.25826367,0.00000000,0.00000000
-38.00826368,0.00000000,0.00000000
-37.75826369,0.00000000,0.00000000
-37.50826370,0.00000000,0.00000000
-37.25826370,0.00000000,0.00000000
-37.00826371,0.00000000,0.00000000
-36.75826372,0.00000000,0.00000000
-36.50826372,0.00000000,0.00000000
-36.25826373,0.00000000,0.00000000
-36.00826374,0.00000000,0.00000000
-35.75826375,0.00000000,0.00000000
-35.50826375,0.00000000,0.00000000
-35.25826376,0.00000000,0.00000000
-35.00826377,0.00000000,0.00000000
-34.75826377,0.00000000,0.00000000
-34.50826378,0.00000000,0.00000000
-34.25826379,0.00000000,0.00000000
-34.00826380,0.00000000,0.00000000
-33.75826380,0.00000000,0.00000000
-33.50826381,0.00000000,0.00000000
-33.25826382,0.00000000,0.00000000
-33.00826382,0.00000000,0.00000000
-32.75826383,0.00000000,0.00000000
-32.50826384,0.00000000,0.00000000
-32.25826384,0.00000000,0.00000000
-32.00826385,0.00000000,0.00000000
-31.75826386,0.00000000,0.00000000
-31.50826387,0.00000000,0.00000000
-31.25826387,0.00000000,0.00000000
-31.00826388,0.00000000,0.00000000
-30.75826389,0.00000000,0.00000000
-30.50826389,0.00000000,0.00000000
-30.25826390,0.00000000,0.00000000
-30.00826391,0.00000000,0.00000000
-29.75826392,0.00000000,0.00000000
-29.50826392,0.00000000,0.00000000
-29.25826393,0.00000000,0.00000000
-29.00826394,0.00000000,0.00000000
-28.75826394,0.00000000,0.00000000
-28.50826395,0.00000000,0.00000000
-28.25826396,0.00000000,0.00000000
-28.00826396,0.00000000,0.00000000
-27.75826397,0.00000000,0.00000000
-27.50826398,0.00000000,0.00000000
-27.25826399,0.00000000,0.00000000
-27.00826399,0.00000000,0.00000000
-26.75826400,0.00000000,0.00000000
-26.50826401,0.00000000,0.00000000
-26.25826401,0.00000000,0.00000000
-26.00826402,0.00000000,0.00000000
-25.75826403,0.00000000,0.00000000
-25.50826404,0.00000000,0.00000000
-25.25826404,0.00000000,0.00000000
-25.00826405,0.00000000,0.00000000
-24.75826406,0.00000000,0.00000000
-24.50826406,0.00000000,0.00000000
-24.25826407,0.00000000,0.00000000
-24.00826408,0.00000000,0.00000000
-23.75826409,-0.00015379,0.00000000
-23.50826409,0.00000000,0.00000000
-23.25826410,0.00015379,0.00000000
-23.00826411,0.00061516,0.00000000
-22.75826411,0.00138410,0.00000000
-22.50826412,0.00230684,0.00000000
-22.25826413,0.00307579,0.00000000
-22.00826413,0.00353716,0.00000000
-21.75826414,0.00307579,0.00000000
-21.50826415,0.00138410,0.00000000
-21.25826416,-0.00169168,0.00000000
-21.00826416,-0.00645915,0.00000000
-20.75826417,-0.01230315,0.00000000
-20.50826418,-0.01906988,0.00000000
-20.25826418,-0.02583661,0.00000000
-20.00826419,-0.03183440,0.00000000
-19.75826420,-0.03660187,0.00000000
-19.50826421,-0.03890871,0.00000000
-19.25826421,-0.03875492,0.00000000
-19.00826422,-0.03583292,0.00000000
-18.75826423,-0.03060408,0.00000000
-18.50826423,-0.02352977,0.00000000
-18.25826424,-0.01599409,0.00000000
-18.00826425,-0.00876599,0.00000000
-17.75826425,-0.00322958,0.00000000
-17.50826426,-0.00030758,0.00000000
-17.25826427,-0.00046137,0.00000000
-17.00826428,-0.00399852,0.00000000
-16.75826428,-0.01015010,0.00000000
-16.50826429,-0.01814714,0.00000000
-16.25826430,-0.02660556,0.00000000
-16.00826430,-0.03398745,0.00000000
-15.75826431,-0.03890871,-0.00015379
-15.50826432,-0.04013903,0.00000000
-15.25826433,-0.03721703,0.00015379
-15.00826433,-0.03014272,0.00061516
-14.75826434,-0.01953125,0.00138410
-14.50826435,-0.00676673,0.00230684
-14.25826435,0.00676673,0.00307579
-14.00826436,0.01953125,0.00338337
-13.75826437,0.02998893,0.00292200
-13.50826437,0.03706324,0.00138410
-13.25826438,0.04029281,-0.00169168
-13.00826439,0.03952387,-0.00584400
-12.75826440,0.03537155,-0.01091904
-12.50826440,0.02891240,-0.01676304
-12.25826441,0.02122293,-0.02276083
-12.00826442,0.01368725,-0.02845103
-11.75826442,0.00692052,-0.03352608
-11.50826443,0.00184547,-0.03752461
-11.25826444,-0.00138410,-0.04060039
-11.00826445,-0.00307579,-0.04229207
-10.75826445,-0.00353716,-0.04290723
-10.50826446,-0.00307579,-0.04259966
-10.25826447,-0.00230684,-0.04183071
-10.00826447,-0.00138410,-0.04075418
-9.75826448,-0.00061516,-0.03983144
-9.50826449,-0.00015379,-0.03921629
-9.25826450,0.00000000,-0.03921629
-9.00826450,0.00015379,-0.03983144
-8.75826451,0.00000000,-0.04075418
-8.50826452,0.00000000,-0.04183071
-8.25826452,0.00000000,-0.04259966
-8.00826453,0.00000000,-0.04290723
-7.75826454,0.00000000,-0.04229207
-7.50826454,0.00000000,-0.04060039
-7.25826455,0.00000000,-0.03752461
-7.00826456,0.00000000,-0.03291092
-6.75826457,0.00000000,-0.02706693
-6.50826457,0.00000000,-0.02045399
-6.25826458,0.00000000,-0.01368725
-6.00826459,0.00061516,-0.00753568
-5.75826459,0.00184547,-0.00276821
-5.50826460,0.00153789,-0.00030758
-5.25826461,-0.00276821,-0.00046137
-5.00826462,-0.01291831,-0.00338337
-4.75826462,-0.02921998,-0.00891978
-4.50826463,-0.04921260,-0.01599409
-4.25826464,-0.06766732,-0.02352977
-4.00826464,-0.07458784,-0.03060408
-3.75826465,-0.06136196,-0.03583292
-3.50826466,-0.02568282,-0.03875492
-3.25826466,0.03029650,-0.03890871
-3.00826467,0.10150100,-0.03660187
-2.75826468,0.18208660,-0.03183440
-2.50826469,0.26867000,-0.02583661
-2.25826469,0.36202020,-0.01906988
-2.00826470,0.47121060,-0.01230315
-1.75826471,0.60608390,-0.00645915
-1.50826471,0.77002340,-0.00169168
-1.25826472,0.96164490,0.00138410
-1.00826473,1.17479700,0.00307579
-0.75826474,1.40071400,0.00353716
-0.50826474,1.63001400,0.00307579
-0.25826475,1.85623800,0.00230684
-0.00826476,2.07938600,0.00123032
0.24173524,2.30145800,0.00046137
0.49173523,2.52030000,0.00000000
0.74173522,2.73160700,0.00000000
0.99173521,2.93014900,0.00046137
1.24173521,3.11039000,0.00123032
1.49173520,3.26802400,0.00230684
1.74173519,3.40136000,0.00307579
1.99173519,3.51408700,0.00338337
2.24173518,3.61097400,0.00292200
2.49173517,3.69156000,0.00138410
2.74173517,3.75353700,-0.00169168
2.99173516,3.79321500,-0.00584400
3.24173515,3.80690200,-0.01091904
3.49173514,3.79321500,-0.01676304
