Time,Channel A,Channel B
(ns),(V),(V)

-51.15078131,0.00000000,0.00000000
-50.90078131,0.00000000,0.00000000
-50.65078132,0.00000000,0.00000000
-50.40078133,0.00000000,0.00000000
-50.15078134,0.00000000,0.00000000
-49.90078134,0.00000000,0.00000000
-49.65078135,0.00000000,0.00000000
-49.40078136,0.00000000,0.00000000
-49.15078136,0.00000000,0.00000000
-48.90078137,0.00000000,0.00000000
-48.65078138,0.00000000,0.00000000
-48.40078139,0.00000000,0.00000000
-48.15078139,0.00000000,0.00000000
-47.90078140,0.00000000,0.00000000
-47.65078141,0.00000000,0.00000000
-47.40078141,0.00000000,0.00000000
-47.15078142,0.00000000,0.00000000
-46.90078143,0.00000000,0.00000000
-46.65078143,0.00000000,0.00000000
-46.40078144,0.00000000,0.00000000
-46.15078145,0.00000000,0.00000000
-45.90078146,0.00000000,0.00000000
-45.65078146,0.00000000,0.00000000
-45.40078147,0.00000000,0.00000000
-45.15078148,0.00000000,0.00000000
-44.90078148,0.00000000,0.00000000
-44.65078149,0.00000000,0.00000000
-44.40078150,0.00000000,0.00000000
-44.15078151,0.00000000,0.00000000
-43.90078151,0.00000000,0.00000000
-43.65078152,0.00000000,0.00000000
-43.40078153,0.00000000,0.00000000
-43.15078153,0.00000000,0.00000000
-42.90078154,0.00000000,0.00000000
-42.65078155,0.00000000,0.00000000
-42.40078155,0.00000000,0.00000000
-42.15078156,0.00000000,0.00000000
-41.90078157,0.00000000,0.00000000
-41.65078158,0.00000000,0.00000000
-41.40078158,0.00000000,0.00000000
-41.15078159,0.00000000,0.00000000
-40.90078160,0.00000000,0.00000000
-40.65078160,0.00000000,0.00000000
-40.40078161,0.00000000,0.00000000
-40.15078162,0.00000000,0.00000000
-39.90078163,0.00000000,0.00000000
-39.65078163,0.00000000,0.00000000
-39.40078164,0.00000000,0.00000000
-39.15078165,0.00000000,0.00000000
-38.90078165,0.00000000,0.00000000
-38.65078166,0.00000000,0.00000000
-38.40078167,0.00000000,0.00000000
-38.15078167,0.00000000,0.00000000
-37.90078168,0.00000000,0.00000000
-37.65078169,0.00000000,0.00000000
-37.40078170,0.00000000,0.00000000
-37.15078170,0.00000000,0.00000000
-36.90078171,0.00000000,0.00000000
-36.65078172,0.00000000,0.00000000
-36.40078172,0.00000000,0.00000000
-36.15078173,0.00000000,0.00000000
-35.90078174,0.00000000,0.00000000
-35.65078175,-0.00015379,0.00000000
-35.40078175,0.00000000,0.00000000
-35.15078176,0.00015379,0.00000000
-34.90078177,0.00061516,0.00000000
-34.65078177,0.00138410,0.00000000
-34.40078178,0.00230684,0.00000000
-34.15078179,0.00307579,0.00000000
-33.90078180,0.00353716,0.00000000
-33.65078180,0.00307579,-0.00015379
-33.40078181,0.00138410,0.00000000
-33.15078182,-0.00169168,0.00015379
-32.90078182,-0.00645915,0.00061516
-32.65078183,-0.01230315,0.00138410
-32.40078184,-0.01906988,0.00230684
-32.15078184,-0.02583661,0.00307579
-31.90078185,-0.03183440,0.00338337
-31.65078186,-0.03644808,0.00292200
-31.40078187,-0.03890871,0.00138410
-31.15078187,-0.03890871,-0.00169168
-30.90078188,-0.03644808,-0.00584400
-30.65078189,-0.03183440,-0.01091904
-30.40078189,-0.02583661,-0.01676304
-30.15078190,-0.01906988,-0.02276083
-29.90078191,-0.01230315,-0.02845103
-29.65078192,-0.00645915,-0.03337229
-29.40078192,-0.00169168,-0.03752461
-29.15078193,0.00138410,-0.04060039
-28.90078194,0.00307579,-0.04290723
-28.65078194,0.00353716,-0.04413754
-28.40078195,0.00307579,-0.04490650
-28.15078196,0.00230684,-0.04490650
-27.90078196,0.00138410,-0.04413754
-27.65078197,0.00061516,-0.04290723
-27.40078198,0.00015379,-0.04060039
-27.15078199,0.00000000,-0.03752461
-26.90078199,-0.00015379,-0.03337229
-26.65078200,0.00000000,-0.02845103
-26.40078201,0.00000000,-0.02276083
-26.15078201,0.00000000,-0.01676304
-25.90078202,0.00000000,-0.01091904
-25.65078203,0.00000000,-0.00584400
-25.40078204,0.00000000,-0.00169168
-25.15078204,0.00000000,0.00138410
-24.90078205,0.00000000,0.00292200
-24.65078206,0.00000000,0.00338337
-24.40078206,0.00000000,0.00307579
-24.15078207,0.00000000,0.00230684
-23.90078208,0.00000000,0.00138410
-23.65078209,0.00000000,0.00061516
-23.40078209,0.00000000,0.00015379
-23.15078210,0.00000000,0.00000000
-22.90078211,0.00000000,-0.00015379
-22.65078211,0.00000000,0.00000000
-22.40078212,0.00000000,0.00000000
-22.15078213,0.00000000,0.00000000
-21.90078213,0.00000000,0.00000000
-21.65078214,0.00000000,0.00000000
-21.40078215,0.00000000,0.00000000
-21.15078216,0.00000000,0.00000000
-20.90078216,0.00000000,0.00000000
-20.65078217,0.00000000,0.00000000
-20.40078218,0.00000000,0.00000000
-20.15078218,0.00000000,0.00000000
-19.90078219,0.00000000,0.00000000
-19.65078220,0.00000000,-0.00015379
-19.40078221,0.00000000,0.00000000
-19.15078221,0.00000000,0.00015379
-18.90078222,0.00000000,0.00061516
-18.65078223,0.00000000,0.00138410
-18.40078223,0.00000000,0.00230684
-18.15078224,0.00000000,0.00307579
-17.90078225,0.00000000,0.00353716
-17.65078225,0.00000000,0.00307579
-17.40078226,0.00000000,0.00138410
-17.15078227,0.00000000,-0.00169168
-16.90078228,0.00000000,-0.00645915
-16.65078228,0.00000000,-0.01230315
-16.40078229,0.00000000,-0.01906988
-16.15078230,0.00000000,-0.02583661
-15.90078230,0.00000000,-0.03183440
-15.65078231,0.00000000,-0.03644808
-15.40078232,0.00000000,-0.03890871
-15.15078233,0.00000000,-0.03890871
-14.90078233,0.00000000,-0.03644808
-14.65078234,0.00000000,-0.03183440
-14.40078235,0.00000000,-0.02583661
-14.15078235,0.00000000,-0.01906988
-13.90078236,0.00000000,-0.01230315
-13.65078237,0.00000000,-0.00645915
-13.40078237,0.00000000,-0.00169168
-13.15078238,0.00000000,0.00138410
-12.90078239,0.00000000,0.00307579
-12.65078240,0.00000000,0.00353716
-12.40078240,0.00000000,0.00307579
-12.15078241,0.00000000,0.00230684
-11.90078242,0.00000000,0.00138410
-11.65078242,0.00000000,0.00061516
-11.40078243,0.00000000,0.00015379
-11.15078244,0.00000000,0.00000000
-10.90078245,0.00000000,-0.00015379
-10.65078245,0.00000000,0.00000000
-10.40078246,0.00000000,0.00000000
-10.15078247,0.00000000,0.00000000
-9.90078247,0.00000000,0.00000000
-9.65078248,-0.00015379,0.00000000
-9.40078249,0.00000000,0.00000000
-9.15078250,0.00015379,0.00000000
-8.90078250,0.00061516,0.00000000
-8.65078251,0.00138410,0.00000000
-8.40078252,0.00230684,0.00000000
-8.15078252,0.00307579,0.00000000
-7.90078253,0.00353716,0.00000000
-7.65078254,0.00307579,0.00000000
-7.40078254,0.00138410,0.00000000
-7.15078255,-0.00184547,0.00000000
-6.90078256,-0.00692052,0.00000000
-6.65078257,-0.01368725,0.00000000
-6.40078257,-0.02122293,0.00000000
-6.15078258,-0.02891240,0.00000000
-5.90078259,-0.03460261,0.00000000
-5.65078259,-0.03752461,0.00000000
-5.40078260,-0.03860113,0.00000000
-5.15078261,-0.04013903,0.00000000
-4.90078262,-0.04413754,0.00000000
-4.65078262,-0.05136565,0.00000000
-4.40078263,-0.06043922,0.00000000
-4.15078264,-0.06689838,0.00000000
-3.90078264,-0.06182332,0.00000000
-3.65078265,-0.03706324,-0.00015379
-3.40078266,0.00891978,0.00000000
-3.15078266,0.07366510,0.00015379
-2.90078267,0.15194390,0.00061516
-2.65078268,0.23806590,0.00138410
-2.40078269,0.32880170,0.00230684
-2.15078269,0.42568900,0.00307579
-1.90078270,0.53810900,0.00353716
-1.65078271,0.67682700,0.00307579
-1.40078271,0.84568770,0.00138410
-1.15078272,1.04315300,-0.00169168
-0.90078273,1.26322600,-0.00645915
-0.65078274,1.49652400,-0.01230315
-0.40078274,1.73351400,-0.01906988
-0.15078275,1.96635100,-0.02583661
0.09921724,2.19488200,-0.03183440
0.34921724,2.41987600,-0.03660187
0.59921723,2.63887200,-0.03890871
0.84921722,2.84756400,-0.03875492
1.09921721,3.04057000,-0.03583292
1.34921721,3.21281400,-0.03060408
1.59921720,3.36060500,-0.02352977
1.84921719,3.48286800,-0.01599409
2.09921719,3.58375400,-0.00891978
2.34921718,3.66833800,-0.00338337
2.59921717,3.73677400,-0.00046137
2.84921717,3.78675600,-0.00030758
3.09921716,3.81489900,-0.00276821
3.34921715,3.81751300,-0.00753568
3.59921714,3.79306100,-0.01368725
3.84921714,3.74308000,-0.02045399
4.09921713,3.67525800,-0.02706693
