Time,Channel A,Channel B
(ns),(V),(V)

-50.24362031,0.00000000,-0.00169168
-49.99362031,0.00000000,-0.00645915
-49.74362032,0.00000000,-0.01230315
-49.49362033,0.00000000,-0.01906988
-49.24362034,0.00000000,-0.02583661
-48.99362034,0.00000000,-0.03183440
-48.74362035,0.00000000,-0.03660187
-48.49362036,0.00000000,-0.03890871
-48.24362036,0.00000000,-0.03875492
-47.99362037,0.00000000,-0.03583292
-47.74362038,0.00000000,-0.03060408
-47.49362039,0.00000000,-0.02352977
-47.24362039,0.00000000,-0.01599409
-46.99362040,0.00000000,-0.00891978
-46.74362041,0.00000000,-0.00338337
-46.49362041,0.00000000,-0.00046137
-46.24362042,0.00000000,-0.00030758
-45.99362043,0.00000000,-0.00276821
-45.74362043,0.00000000,-0.00753568
-45.49362044,0.00000000,-0.01368725
-45.24362045,0.00000000,-0.02045399
-44.99362046,0.00000000,-0.02706693
-44.74362046,0.00000000,-0.03291092
-44.49362047,0.00000000,-0.03752461
-44.24362048,0.00000000,-0.04060039
-43.99362048,0.00000000,-0.04229207
-43.74362049,0.00000000,-0.04290723
-43.49362050,0.00000000,-0.04259966
-43.24362051,0.00000000,-0.04183071
-42.99362051,0.00000000,-0.04075418
-42.74362052,0.00000000,-0.03983144
-42.49362053,0.00000000,-0.03937008
-42.24362053,0.00000000,-0.03921629
-41.99362054,0.00000000,-0.03921629
-41.74362055,0.00000000,-0.03937008
-41.49362055,0.00000000,-0.03952387
-41.24362056,0.00000000,-0.03952387
-40.99362057,0.00000000,-0.03937008
-40.74362058,0.00000000,-0.03921629
-40.49362058,0.00000000,-0.03921629
-40.24362059,0.00000000,-0.03937008
-39.99362060,0.00000000,-0.03983144
-39.74362060,0.00000000,-0.04075418
-39.49362061,0.00000000,-0.04183071
-39.24362062,0.00000000,-0.04259966
-38.99362063,0.00000000,-0.04290723
-38.74362063,0.00000000,-0.04229207
-38.49362064,0.00000000,-0.04060039
-38.24362065,0.00000000,-0.03752461
-37.99362065,0.00000000,-0.03352608
-37.74362066,0.00000000,-0.02845103
-37.49362067,0.00000000,-0.02276083
-37.24362067,0.00000000,-0.01676304
-36.99362068,0.00000000,-0.01091904
-36.74362069,0.00000000,-0.00584400
-36.49362070,0.00000000,-0.00169168
-36.24362070,0.00000000,0.00138410
-35.99362071,0.00000000,0.00292200
-35.74362072,0.00000000,0.00338337
-35.49362072,0.00000000,0.00307579
-35.24362073,0.00000000,0.00230684
-34.99362074,0.00000000,0.00138410
-34.74362075,0.00000000,0.00061516
-34.49362075,0.00000000,0.00015379
-34.24362076,0.00000000,0.00000000
-33.99362077,0.00000000,-0.00015379
-33.74362077,0.00000000,0.00000000
-33.49362078,0.00000000,0.00000000
-33.24362079,0.00000000,0.00000000
-32.99362080,0.00000000,0.00000000
-32.74362080,0.00000000,-0.00015379
-32.49362081,0.00000000,0.00000000
-32.24362082,0.00000000,0.00015379
-31.99362082,0.00000000,0.00061516
-31.74362083,0.00000000,0.00138410
-31.49362084,0.00000000,0.00230684
-31.24362084,0.00000000,0.00307579
-30.99362085,0.00000000,0.00353716
-30.74362086,0.00000000,0.00307579
-30.49362087,0.00000000,0.00138410
-30.24362087,0.00000000,-0.00169168
-29.99362088,0.00000000,-0.00645915
-29.74362089,0.00000000,-0.01230315
-29.49362089,0.00000000,-0.01906988
-29.24362090,0.00000000,-0.02583661
-28.99362091,0.00000000,-0.03183440
-28.74362092,0.00000000,-0.03660187
-28.49362092,0.00000000,-0.03890871
-28.24362093,0.00000000,-0.03875492
-27.99362094,0.00000000,-0.03583292
-27.74362094,0.00000000,-0.03060408
-27.49362095,0.00000000,-0.02352977
-27.24362096,0.00000000,-0.01599409
-26.99362096,0.00000000,-0.00891978
-26.74362097,0.00000000,-0.00338337
-26.49362098,0.00000000,-0.00030758
-26.24362099,0.00000000,-0.00030758
-25.99362099,0.00000000,-0.00338337
-25.74362100,0.00000000,-0.00891978
-25.49362101,0.00000000,-0.01599409
-25.24362101,0.00000000,-0.02352977
-24.99362102,0.00000000,-0.03060408
-24.74362103,-0.00015379,-0.03583292
-24.49362104,0.00000000,-0.03875492
-24.24362104,0.00015379,-0.03890871
-23.99362105,0.00061516,-0.03660187
-23.74362106,0.00138410,-0.03183440
-23.49362106,0.00230684,-0.02583661
-23.24362107,0.00307579,-0.01906988
-22.99362108,0.00353716,-0.01230315
-22.74362109,0.00307579,-0.00645915
-22.49362109,0.00138410,-0.00169168
-22.24362110,-0.00169168,0.00138410
-21.99362111,-0.00645915,0.00307579
-21.74362111,-0.01230315,0.00353716
-21.49362112,-0.01906988,0.00307579
-21.24362113,-0.02583661,0.00230684
-20.99362113,-0.03183440,0.00123032
-20.74362114,-0.03660187,0.00046137
-20.49362115,-0.03890871,0.00000000
-20.24362116,-0.03875492,0.00000000
-19.99362116,-0.03583292,0.00046137
-19.74362117,-0.03060408,0.00123032
-19.49362118,-0.02352977,0.00230684
-19.24362118,-0.01599409,0.00307579
-18.99362119,-0.00891978,0.00353716
-18.74362120,-0.00338337,0.00307579
-18.49362121,-0.00030758,0.00138410
-18.24362121,-0.00030758,-0.00169168
-17.99362122,-0.00338337,-0.00645915
-17.74362123,-0.00891978,-0.01230315
-17.49362123,-0.01599409,-0.01906988
-17.24362124,-0.02352977,-0.02583661
-16.99362125,-0.03060408,-0.03183440
-16.74362125,-0.03583292,-0.03644808
-16.49362126,-0.03875492,-0.03890871
-16.24362127,-0.03890871,-0.03890871
-15.99362128,-0.03660187,-0.03644808
-15.74362128,-0.03183440,-0.03183440
-15.49362129,-0.02583661,-0.02583661
-15.24362130,-0.01906988,-0.01906988
-14.99362130,-0.01230315,-0.01230315
-14.74362131,-0.00645915,-0.00645915
-14.49362132,-0.00169168,-0.00169168
-14.24362133,0.00138410,0.00138410
-13.99362133,0.00307579,0.00307579
-13.74362134,0.00353716,0.00353716
-13.49362135,0.00307579,0.00307579
-13.24362135,0.00230684,0.00230684
-12.99362136,0.00138410,0.00138410
-12.74362137,0.00061516,0.00061516
-12.49362137,0.00015379,0.00015379
-12.24362138,0.00000000,0.00000000
-11.99362139,-0.00015379,-0.00015379
-11.74362140,0.00000000,0.00000000
-11.49362140,0.00000000,0.00000000
-11.24362141,0.00000000,0.00000000
-10.99362142,0.00000000,0.00000000
-10.74362142,0.00000000,0.00000000
-10.49362143,0.00000000,0.00000000
-10.24362144,0.00000000,0.00000000
-9.99362145,0.00000000,0.00000000
-9.74362145,0.00000000,0.00000000
-9.49362146,0.00000000,0.00000000
-9.24362147,0.00000000,0.00000000
-8.99362147,0.00000000,0.00000000
-8.74362148,-0.00015379,-0.00015379
-8.49362149,0.00000000,0.00000000
-8.24362150,0.00015379,0.00015379
-7.99362150,0.00061516,0.00061516
-7.74362151,0.00138410,0.00138410
-7.49362152,0.00230684,0.00230684
-7.24362152,0.00307579,0.00307579
-6.99362153,0.00369095,0.00353716
-6.74362154,0.00369095,0.00307579
-6.49362154,0.00184547,0.00138410
-6.24362155,-0.00276821,-0.00169168
-5.99362156,-0.01107283,-0.00645915
-5.74362157,-0.02291462,-0.01230315
-5.49362157,-0.03690945,-0.01906988
-5.24362158,-0.05044291,-0.02583661
-4.99362159,-0.05828617,-0.03183440
-4.74362159,-0.05705586,-0.03660187
-4.49362160,-0.04675197,-0.03890871
-4.24362161,-0.03060408,-0.03875492
-3.99362162,-0.01230315,-0.03583292
-3.74362162,0.00553642,-0.03060408
-3.49362163,0.02337598,-0.02352977
-3.24362164,0.04613681,-0.01599409
-2.99362164,0.08535310,-0.00891978
-2.74362165,0.15255910,-0.00338337
-2.49362166,0.25206080,-0.00030758
-2.24362166,0.38247420,-0.00030758
-1.99362167,0.53795520,-0.00338337
-1.74362168,0.70973790,-0.00891978
-1.49362169,0.89013280,-0.01599409
-1.24362169,1.07452600,-0.02352977
-0.99362170,1.26676300,-0.03060408
-0.74362171,1.47191800,-0.03598671
-0.49362171,1.69029900,-0.03890871
-0.24362172,1.91913700,-0.03890871
0.00637827,2.15259000,-0.03598671
0.25637826,2.38312000,-0.03060408
0.50637826,2.60334600,-0.02352977
0.75637825,2.80819400,-0.01599409
1.00637824,2.99827800,-0.00891978
1.25637824,3.17544300,-0.00338337
1.50637823,3.33738300,-0.00046137
1.75637822,3.48010000,-0.00030758
2.00637821,3.59913300,-0.00276821
2.25637821,3.69048400,-0.00753568
2.50637820,3.75199900,-0.01368725
2.75637819,3.78475600,-0.02045399
3.00637819,3.79521400,-0.02706693
3.25637818,3.79121500,-0.03291092
3.50637817,3.77599000,-0.03752461
3.75637817,3.74953900,-0.04044660
