Time,Channel A,Channel B
(ns),(V),(V)

-50.27534231,0.00000000,0.00153789
-50.02534231,0.00046137,0.00369095
-49.77534232,0.00123032,0.00476747
-49.52534233,0.00230684,0.00538263
-49.27534234,0.00307579,0.00538263
-49.02534234,0.00338337,0.00476747
-48.77534235,0.00292200,0.00369095
-48.52534236,0.00138410,0.00153789
-48.27534236,-0.00169168,-0.00184547
-48.02534237,-0.00584400,-0.00645915
-47.77534238,-0.01091904,-0.01230315
-47.52534239,-0.01676304,-0.01906988
-47.27534239,-0.02276083,-0.02583661
-47.02534240,-0.02845103,-0.03183440
-46.77534241,-0.03352608,-0.03660187
-46.52534241,-0.03752461,-0.03890871
-46.27534242,-0.04060039,-0.03875492
-46.02534243,-0.04229207,-0.03583292
-45.77534243,-0.04290723,-0.03060408
-45.52534244,-0.04259966,-0.02352977
-45.27534245,-0.04183071,-0.01599409
-45.02534246,-0.04075418,-0.00891978
-44.77534246,-0.03983144,-0.00338337
-44.52534247,-0.03921629,-0.00030758
-44.27534248,-0.03921629,-0.00030758
-44.02534248,-0.03983144,-0.00338337
-43.77534249,-0.04075418,-0.00891978
-43.52534250,-0.04183071,-0.01599409
-43.27534251,-0.04259966,-0.02352977
-43.02534251,-0.04290723,-0.03060408
-42.77534252,-0.04229207,-0.03583292
-42.52534253,-0.04060039,-0.03875492
-42.27534253,-0.03752461,-0.03890871
-42.02534254,-0.03352608,-0.03660187
-41.77534255,-0.02845103,-0.03183440
-41.52534255,-0.02276083,-0.02583661
-41.27534256,-0.01676304,-0.01906988
-41.02534257,-0.01091904,-0.01230315
-40.77534258,-0.00584400,-0.00645915
-40.52534258,-0.00169168,-0.00169168
-40.27534259,0.00138410,0.00138410
-40.02534260,0.00292200,0.00307579
-39.77534260,0.00338337,0.00353716
-39.52534261,0.00307579,0.00307579
-39.27534262,0.00230684,0.00230684
-39.02534263,0.00138410,0.00138410
-38.77534263,0.00061516,0.00061516
-38.52534264,0.00015379,0.00015379
-38.27534265,0.00000000,0.00000000
-38.02534265,-0.00015379,-0.00015379
-37.77534266,0.00000000,0.00000000
-37.52534267,0.00000000,0.00000000
-37.27534267,0.00000000,0.00000000
-37.02534268,0.00000000,0.00000000
-36.77534269,-0.00015379,0.00000000
-36.52534270,0.00000000,0.00000000
-36.27534270,0.00015379,0.00000000
-36.02534271,0.00061516,0.00000000
-35.77534272,0.00138410,0.00000000
-35.52534272,0.00230684,0.00000000
-35.27534273,0.00307579,0.00000000
-35.02534274,0.00338337,0.00000000
-34.77534275,0.00292200,0.00000000
-34.52534275,0.00138410,0.00000000
-34.27534276,-0.00169168,0.00000000
-34.02534277,-0.00584400,0.00000000
-33.77534277,-0.01091904,0.00000000
-33.52534278,-0.01676304,0.00000000
-33.27534279,-0.02276083,0.00000000
-33.02534280,-0.02845103,0.00000000
-32.77534280,-0.03337229,0.00000000
-32.52534281,-0.03752461,0.00000000
-32.27534282,-0.04060039,0.00000000
-32.02534282,-0.04290723,0.00000000
-31.77534283,-0.04413754,0.00000000
-31.52534284,-0.04490650,0.00000000
-31.27534284,-0.04490650,0.00000000
-31.02534285,-0.04413754,0.00000000
-30.77534286,-0.04290723,0.00000000
-30.52534287,-0.04060039,0.00000000
-30.27534287,-0.03752461,0.00000000
-30.02534288,-0.03337229,0.00000000
-29.77534289,-0.02845103,0.00000000
-29.52534289,-0.02276083,0.00000000
-29.27534290,-0.01676304,0.00000000
-29.02534291,-0.01091904,0.00000000
-28.77534292,-0.00584400,0.00000000
-28.52534292,-0.00169168,0.00000000
-28.27534293,0.00138410,0.00000000
-28.02534294,0.00292200,0.00000000
-27.77534294,0.00338337,0.00000000
-27.52534295,0.00307579,0.00000000
-27.27534296,0.00230684,0.00000000
-27.02534296,0.00138410,0.00000000
-26.77534297,0.00061516,0.00000000
-26.52534298,0.00015379,0.00000000
-26.27534299,0.00000000,0.00000000
-26.02534299,-0.00015379,0.00000000
-25.77534300,0.00000000,0.00000000
-25.52534301,0.00000000,0.00000000
-25.27534301,0.00000000,0.00000000
-25.02534302,0.00000000,0.00000000
-24.77534303,0.00000000,0.00000000
-24.52534304,0.00000000,0.00000000
-24.27534304,0.00000000,0.00000000
-24.02534305,0.00000000,0.00000000
-23.77534306,0.00000000,0.00000000
-23.52534306,0.00000000,0.00000000
-23.27534307,0.00000000,0.00000000
-23.02534308,0.00000000,0.00000000
-22.77534309,0.00000000,0.00000000
-22.52534309,0.00000000,0.00000000
-22.27534310,0.00000000,0.00000000
-22.02534311,0.00000000,0.00000000
-21.77534311,0.00000000,0.00000000
-21.52534312,0.00000000,0.00000000
-21.27534313,0.00000000,0.00000000
-21.02534313,0.00000000,0.00000000
-20.77534314,0.00000000,0.00000000
-20.52534315,0.00000000,0.00000000
-20.27534316,0.00000000,0.00000000
-20.02534316,0.00000000,0.00000000
-19.77534317,0.00000000,0.00000000
-19.52534318,0.00000000,0.00000000
-19.27534318,0.00000000,0.00000000
-19.02534319,0.00000000,0.00000000
-18.77534320,0.00000000,-0.00015379
-18.52534321,0.00000000,0.00000000
-18.27534321,0.00000000,0.00015379
-18.02534322,0.00000000,0.00061516
-17.77534323,0.00000000,0.00138410
-17.52534323,0.00000000,0.00230684
-17.27534324,0.00000000,0.00307579
-17.02534325,0.00000000,0.00353716
-16.77534325,0.00000000,0.00307579
-16.52534326,0.00000000,0.00138410
-16.27534327,0.00000000,-0.00169168
-16.02534328,0.00000000,-0.00645915
-15.77534328,0.00000000,-0.01230315
-15.52534329,0.00000000,-0.01906988
-15.27534330,0.00000000,-0.02583661
-15.02534330,0.00000000,-0.03183440
-14.77534331,0.00000000,-0.03644808
-14.52534332,0.00000000,-0.03890871
-14.27534333,0.00000000,-0.03890871
-14.02534333,0.00000000,-0.03644808
-13.77534334,0.00000000,-0.03183440
-13.52534335,0.00000000,-0.02583661
-13.27534335,0.00000000,-0.01906988
-13.02534336,0.00000000,-0.01230315
-12.77534337,0.00000000,-0.00645915
-12.52534337,0.00000000,-0.00169168
-12.27534338,0.00000000,0.00138410
-12.02534339,0.00000000,0.00307579
-11.77534340,0.00000000,0.00353716
-11.52534340,0.00000000,0.00307579
-11.27534341,0.00000000,0.00230684
-11.02534342,0.00000000,0.00138410
-10.77534342,0.00000000,0.00061516
-10.52534343,0.00000000,0.00015379
-10.27534344,0.00000000,0.00000000
-10.02534345,0.00000000,-0.00015379
-9.77534345,0.00000000,0.00000000
-9.52534346,0.00000000,0.00000000
-9.27534347,0.00000000,0.00000000
-9.02534347,0.00000000,0.00000000
-8.77534348,0.00000000,0.00000000
-8.52534349,0.00000000,0.00000000
-8.27534350,0.00000000,0.00000000
-8.02534350,0.00000000,0.00000000
-7.77534351,0.00000000,0.00000000
-7.52534352,0.00000000,0.00000000
-7.27534352,0.00000000,0.00000000
-7.02534353,0.00015379,0.00000000
-6.77534354,0.00046137,-0.00015379
-6.52534354,0.00046137,0.00000000
-6.27534355,-0.00076895,0.00015379
-6.02534356,-0.00353716,0.00061516
-5.77534357,-0.00799705,0.00138410
-5.52534357,-0.01337967,0.00230684
-5.27534358,-0.01845472,0.00307579
-5.02534359,-0.01953125,0.00338337
-4.77534359,-0.01460999,0.00292200
-4.52534360,-0.00522884,0.00138410
-4.27534361,0.00492126,-0.00169168
-4.02534362,0.01199557,-0.00584400
-3.77534362,0.01414862,-0.01091904
-3.52534363,0.01337967,-0.01676304
-3.27534364,0.01660925,-0.02276083
-3.02534364,0.03737082,-0.02845103
-2.77534365,0.08904405,-0.03337229
-2.52534366,0.17731910,-0.03752461
-2.27534366,0.30173470,-0.04060039
-2.02534367,0.45613930,-0.04290723
-1.77534368,0.63145910,-0.04413754
-1.52534369,0.81862090,-0.04490650
-1.27534369,1.01147300,-0.04490650
-1.02534370,1.21232200,-0.04413754
-0.77534371,1.42501200,-0.04290723
-0.52534371,1.64908300,-0.04060039
-0.27534372,1.88145900,-0.03752461
-0.02534373,2.11644900,-0.03337229
0.22465626,2.34713300,-0.02845103
0.47465626,2.56689800,-0.02276083
0.72465625,2.77082300,-0.01676304
0.97465624,2.96029100,-0.01107283
1.22465624,3.13684200,-0.00599779
1.47465623,3.29832100,-0.00169168
1.72465622,3.44057600,0.00153789
1.97465621,3.55853200,0.00415231
2.22465621,3.64834500,0.00615158
2.47465620,3.70801500,0.00753568
2.72465619,3.73908100,0.00845842
2.97465619,3.74877000,0.00815084
3.22465618,3.74584800,0.00645915
3.47465617,3.73400600,0.00276821
3.72465617,3.71386000,-0.00338337
3.97465616,3.68325500,-0.01168799
4.22465615,3.63865600,-0.02199188
