Time,Channel A,Channel B
(ns),(V),(V)

-51.16847231,0.00169168,-0.03890871
-50.91847231,0.00630536,-0.03598671
-50.66847232,0.01230315,-0.03060408
-50.41847233,0.01906988,-0.02352977
-50.16847234,0.02583661,-0.01599409
-49.91847234,0.03183440,-0.00891978
-49.66847235,0.03644808,-0.00338337
-49.41847236,0.03890871,-0.00030758
-49.16847236,0.03890871,-0.00030758
-48.91847237,0.03644808,-0.00338337
-48.66847238,0.03183440,-0.00891978
-48.41847239,0.02583661,-0.01599409
-48.16847239,0.01906988,-0.02352977
-47.91847240,0.01230315,-0.03060408
-47.66847241,0.00630536,-0.03583292
-47.41847241,0.00169168,-0.03875492
-47.16847242,-0.00123032,-0.03890871
-46.91847243,-0.00246063,-0.03660187
-46.66847243,-0.00215305,-0.03183440
-46.41847244,-0.00076895,-0.02583661
-46.16847245,0.00076895,-0.01906988
-45.91847246,0.00215305,-0.01230315
-45.66847246,0.00246063,-0.00645915
-45.41847247,0.00123032,-0.00184547
-45.16847248,-0.00169168,0.00153789
-44.91847248,-0.00630536,0.00369095
-44.66847249,-0.01230315,0.00476747
-44.41847250,-0.01906988,0.00538263
-44.16847251,-0.02583661,0.00538263
-43.91847251,-0.03183440,0.00476747
-43.66847252,-0.03644808,0.00353716
-43.41847253,-0.03890871,0.00138410
-43.16847253,-0.03890871,-0.00169168
-42.91847254,-0.03644808,-0.00584400
-42.66847255,-0.03183440,-0.01107283
-42.41847255,-0.02583661,-0.01676304
-42.16847256,-0.01906988,-0.02276083
-41.91847257,-0.01230315,-0.02845103
-41.66847258,-0.00645915,-0.03337229
-41.41847258,-0.00169168,-0.03752461
-41.16847259,0.00138410,-0.04060039
-40.91847260,0.00307579,-0.04290723
-40.66847260,0.00353716,-0.04413754
-40.41847261,0.00307579,-0.04490650
-40.16847262,0.00230684,-0.04490650
-39.91847263,0.00138410,-0.04429134
-39.66847263,0.00061516,-0.04290723
-39.41847264,0.00015379,-0.04075418
-39.16847265,0.00000000,-0.03737082
-38.91847265,-0.00015379,-0.03275714
-38.66847266,0.00000000,-0.02706693
-38.41847267,0.00000000,-0.02045399
-38.16847267,0.00000000,-0.01368725
-37.91847268,0.00000000,-0.00753568
-37.66847269,0.00000000,-0.00276821
-37.41847270,0.00000000,-0.00030758
-37.16847270,0.00000000,-0.00046137
-36.91847271,0.00000000,-0.00338337
-36.66847272,0.00000000,-0.00891978
-36.41847272,0.00000000,-0.01599409
-36.16847273,0.00000000,-0.02352977
-35.91847274,0.00000000,-0.03060408
-35.66847275,0.00000000,-0.03583292
-35.41847275,0.00000000,-0.03875492
-35.16847276,0.00000000,-0.03890871
-34.91847277,0.00000000,-0.03660187
-34.66847277,0.00000000,-0.03183440
-34.41847278,0.00000000,-0.02583661
-34.16847279,0.00000000,-0.01906988
-33.91847280,0.00000000,-0.01230315
-33.66847280,0.00000000,-0.00645915
-33.41847281,0.00000000,-0.00169168
-33.16847282,0.00000000,0.00138410
-32.91847282,0.00000000,0.00307579
-32.66847283,0.00000000,0.00353716
-32.41847284,0.00000000,0.00307579
-32.16847284,0.00000000,0.00230684
-31.91847285,0.00000000,0.00138410
-31.66847286,0.00000000,0.00061516
-31.41847287,0.00000000,0.00015379
-31.16847287,0.00000000,0.00000000
-30.91847288,0.00000000,-0.00015379
-30.66847289,0.00000000,0.00000000
-30.41847289,0.00000000,0.00000000
-30.16847290,0.00000000,0.00000000
-29.91847291,0.00000000,0.00000000
-29.66847292,0.00000000,0.00000000
-29.41847292,0.00000000,0.00000000
-29.16847293,0.00000000,0.00000000
-28.91847294,0.00000000,0.00000000
-28.66847294,0.00000000,0.00000000
-28.41847295,0.00000000,0.00000000
-28.16847296,0.00000000,0.00000000
-27.91847296,0.00000000,0.00000000
-27.66847297,0.00000000,-0.00015379
-27.41847298,0.00000000,0.00000000
-27.16847299,0.00000000,0.00015379
-26.91847299,0.00000000,0.00061516
-26.66847300,0.00000000,0.00138410
-26.41847301,0.00000000,0.00230684
-26.16847301,0.00000000,0.00307579
-25.91847302,0.00000000,0.00338337
-25.66847303,0.00000000,0.00292200
-25.41847304,0.00000000,0.00138410
-25.16847304,0.00000000,-0.00169168
-24.91847305,0.00000000,-0.00584400
-24.66847306,0.00000000,-0.01091904
-24.41847306,0.00000000,-0.01676304
-24.16847307,0.00000000,-0.02276083
-23.91847308,0.00000000,-0.02845103
-23.66847309,0.00000000,-0.03352608
-23.41847309,0.00000000,-0.03752461
-23.16847310,0.00000000,-0.04060039
-22.91847311,0.00000000,-0.04229207
-22.66847311,0.00000000,-0.04290723
-22.41847312,0.00000000,-0.04259966
-22.16847313,0.00000000,-0.04183071
-21.91847313,0.00000000,-0.04075418
-21.66847314,0.00000000,-0.03983144
-21.41847315,0.00000000,-0.03921629
-21.16847316,0.00000000,-0.03921629
-20.91847316,0.00000000,-0.03983144
-20.66847317,0.00000000,-0.04075418
-20.41847318,0.00000000,-0.04183071
-20.16847318,0.00000000,-0.04259966
-19.91847319,0.00000000,-0.04290723
-19.66847320,0.00000000,-0.04229207
-19.41847321,0.00000000,-0.04060039
-19.16847321,0.00000000,-0.03752461
-18.91847322,0.00000000,-0.03291092
-18.66847323,0.00000000,-0.02706693
-18.41847323,0.00000000,-0.02045399
-18.16847324,0.00000000,-0.01368725
-17.91847325,0.00000000,-0.00753568
-17.66847325,0.00000000,-0.00292200
-17.41847326,0.00000000,-0.00030758
-17.16847327,0.00000000,-0.00030758
-16.91847328,0.00000000,-0.00292200
-16.66847328,0.00000000,-0.00753568
-16.41847329,0.00000000,-0.01368725
-16.16847330,0.00000000,-0.02045399
-15.91847330,0.00000000,-0.02706693
-15.66847331,0.00000000,-0.03291092
-15.41847332,0.00000000,-0.03752461
-15.16847333,0.00000000,-0.04060039
-14.91847333,0.00000000,-0.04229207
-14.66847334,0.00000000,-0.04290723
-14.41847335,0.00000000,-0.04259966
-14.16847335,0.00000000,-0.04183071
-13.91847336,0.00000000,-0.04075418
-13.66847337,0.00000000,-0.03983144
-13.41847337,0.00000000,-0.03921629
-13.16847338,0.00000000,-0.03921629
-12.91847339,0.00000000,-0.03983144
-12.66847340,0.00000000,-0.04075418
-12.41847340,0.00000000,-0.04183071
-12.16847341,0.00000000,-0.04259966
-11.91847342,0.00000000,-0.04290723
-11.66847342,-0.00015379,-0.04229207
-11.41847343,0.00000000,-0.04060039
-11.16847344,0.00015379,-0.03752461
-10.91847345,0.00061516,-0.03291092
-10.66847345,0.00138410,-0.02706693
-10.41847346,0.00230684,-0.02045399
-10.16847347,0.00307579,-0.01368725
-9.91847347,0.00353716,-0.00753568
-9.66847348,0.00307579,-0.00276821
-9.41847349,0.00138410,-0.00030758
-9.16847350,-0.00169168,-0.00046137
-8.91847350,-0.00645915,-0.00338337
-8.66847351,-0.01230315,-0.00891978
-8.41847352,-0.01906988,-0.01599409
-8.16847352,-0.02583661,-0.02352977
-7.91847353,-0.03183440,-0.03060408
-7.66847354,-0.03644808,-0.03598671
-7.41847354,-0.03890871,-0.03890871
-7.16847355,-0.03890871,-0.03890871
-6.91847356,-0.03644808,-0.03598671
-6.66847357,-0.03183440,-0.03060408
-6.41847357,-0.02583661,-0.02352977
-6.16847358,-0.01906988,-0.01599409
-5.91847359,-0.01168799,-0.00891978
-5.66847359,-0.00445989,-0.00338337
-5.41847360,-0.00015379,-0.00030758
-5.16847361,-0.00169168,-0.00030758
-4.91847362,-0.01107283,-0.00338337
-4.66847362,-0.02845103,-0.00891978
-4.41847363,-0.05059670,-0.01599409
-4.16847364,-0.07151206,-0.02352977
-3.91847364,-0.08012426,-0.03060408
-3.66847365,-0.06674459,-0.03598671
-3.41847366,-0.02814345,-0.03890871
-3.16847366,0.03352608,-0.03890871
-2.91847367,0.11303520,-0.03598671
-2.66847368,0.20407850,-0.03060408
-2.41847369,0.30219610,-0.02352977
-2.16847369,0.40754180,-0.01599409
-1.91847370,0.52795890,-0.00891978
-1.66847371,0.67298230,-0.00338337
-1.41847371,0.84507260,-0.00030758
-1.16847372,1.04284600,-0.00030758
-0.91847373,1.25999600,-0.00338337
-0.66847374,1.48775800,-0.00891978
-0.41847374,1.71752000,-0.01599409
-0.16847375,1.94282100,-0.02352977
0.08152624,2.16427800,-0.03060408
0.33152624,2.38404300,-0.03598671
0.58152623,2.60011700,-0.03890871
0.83152622,2.80850100,-0.03890871
1.08152621,3.00396800,-0.03598671
1.33152621,3.18097900,-0.03060408
1.58152620,3.33476900,-0.02352977
1.83152619,3.46379800,-0.01599409
2.08152619,3.57145000,-0.00891978
2.33152618,3.66187900,-0.00353716
