Time,Channel A,Channel B
(ns),(V),(V)

-102.74783950,0.00369095,0.00030758
-102.24783952,0.01537894,0.00153789
-101.74783953,0.02891240,0.00322958
-101.24783955,0.03783219,0.00230684
-100.74783956,0.03783219,-0.00384473
-100.24783958,0.02891240,-0.01537894
-99.74783959,0.01537894,-0.02891240
-99.24783960,0.00384473,-0.03783219
-98.74783962,-0.00230684,-0.03783219
-98.24783963,-0.00322958,-0.02891240
-97.74783965,-0.00153789,-0.01537894
-97.24783966,-0.00030758,-0.00384473
-96.74783967,0.00000000,0.00230684
-96.24783969,0.00000000,0.00322958
-95.74783970,0.00000000,0.00153789
-95.24783972,0.00000000,0.00030758
-94.74783973,0.00000000,0.00000000
-94.24783974,0.00000000,0.00000000
-93.74783976,0.00000000,0.00000000
-93.24783977,0.00000000,0.00000000
-92.74783979,0.00000000,0.00000000
-92.24783980,0.00000000,0.00000000
-91.74783982,0.00000000,0.00000000
-91.24783983,0.00000000,0.00000000
-90.74783984,0.00000000,0.00000000
-90.24783986,0.00000000,0.00000000
-89.74783987,0.00000000,0.00000000
-89.24783989,0.00000000,0.00000000
-88.74783990,0.00000000,0.00000000
-88.24783991,0.00000000,0.00000000
-87.74783993,0.00000000,0.00000000
-87.24783994,0.00000000,0.00000000
-86.74783996,0.00000000,0.00000000
-86.24783997,0.00000000,0.00000000
-85.74783999,0.00000000,0.00000000
-85.24784000,0.00000000,0.00000000
-84.74784001,0.00000000,0.00000000
-84.24784003,0.00000000,0.00000000
-83.74784004,0.00000000,0.00000000
-83.24784006,0.00000000,0.00000000
-82.74784007,0.00000000,0.00000000
-82.24784008,0.00000000,0.00000000
-81.74784010,0.00000000,0.00000000
-81.24784011,0.00000000,0.00000000
-80.74784013,0.00000000,0.00000000
-80.24784014,0.00000000,0.00000000
-79.74784015,0.00000000,0.00000000
-79.24784017,0.00000000,0.00000000
-78.74784018,0.00000000,0.00000000
-78.24784020,0.00000000,0.00000000
-77.74784021,0.00000000,0.00000000
-77.24784023,0.00000000,0.00000000
-76.74784024,-0.00030758,0.00000000
-76.24784025,-0.00153789,0.00000000
-75.74784027,-0.00322958,0.00000000
-75.24784028,-0.00230684,0.00000000
-74.74784030,0.00384473,0.00000000
-74.24784031,0.01537894,0.00000000
-73.74784032,0.02891240,0.00000000
-73.24784034,0.03783219,0.00000000
-72.74784035,0.03783219,0.00000000
-72.24784037,0.02891240,0.00000000
-71.74784038,0.01537894,0.00000000
-71.24784040,0.00384473,0.00000000
-70.74784041,-0.00230684,0.00000000
-70.24784042,-0.00322958,0.00000000
-69.74784044,-0.00153789,0.00000000
-69.24784045,-0.00030758,0.00000000
-68.74784047,0.00000000,0.00000000
-68.24784048,0.00000000,0.00000000
-67.74784049,0.00000000,0.00000000
-67.24784051,0.00000000,0.00000000
-66.74784052,0.00000000,0.00000000
-66.24784054,0.00000000,0.00000000
-65.74784055,0.00000000,0.00000000
-65.24784056,0.00000000,0.00000000
-64.74784058,0.00000000,0.00000000
-64.24784059,0.00000000,0.00000000
-63.74784061,0.00000000,0.00000000
-63.24784062,0.00000000,0.00000000
-62.74784064,0.00000000,0.00000000
-62.24784065,0.00000000,0.00000000
-61.74784066,0.00000000,0.00000000
-61.24784068,0.00000000,0.00000000
-60.74784069,0.00000000,0.00000000
-60.24784071,0.00000000,0.00000000
-59.74784072,0.00000000,0.00000000
-59.24784073,0.00000000,0.00000000
-58.74784075,0.00030758,0.00000000
-58.24784076,0.00153789,0.00000000
-57.74784078,0.00322958,0.00000000
-57.24784079,0.00230684,0.00000000
-56.74784081,-0.00384473,0.00000000
-56.24784082,-0.01537894,0.00000000
-55.74784083,-0.02891240,0.00000000
-55.24784085,-0.03783219,0.00000000
-54.74784086,-0.03783219,0.00000000
-54.24784088,-0.02891240,0.00000000
-53.74784089,-0.01537894,0.00000000
-53.24784090,-0.00384473,0.00000000
-52.74784092,0.00230684,0.00000000
-52.24784093,0.00322958,0.00000000
-51.74784095,0.00153789,0.00000000
-51.24784096,0.00030758,0.00000000
-50.74784098,0.00000000,0.00000000
-50.24784099,0.00000000,0.00000000
-49.74784100,0.00000000,0.00000000
-49.24784102,0.00000000,0.00000000
-48.74784103,0.00000000,0.00000000
-48.24784105,0.00000000,0.00000000
-47.74784106,0.00000000,0.00000000
-47.24784107,0.00000000,0.00000000
-46.74784109,0.00000000,0.00000000
-46.24784110,0.00000000,0.00000000
-45.74784112,0.00000000,0.00000000
-45.24784113,0.00000000,0.00000000
-44.74784114,0.00000000,0.00000000
-44.24784116,0.00000000,0.00000000
-43.74784117,0.00000000,0.00000000
-43.24784119,0.00000000,0.00000000
-42.74784120,0.00000000,0.00000000
-42.24784122,0.00000000,0.00000000
-41.74784123,0.00000000,0.00000000
-41.24784124,0.00000000,0.00000000
-40.74784126,0.00000000,0.00000000
-40.24784127,0.00000000,0.00000000
-39.74784129,0.00000000,0.00000000
-39.24784130,0.00000000,0.00000000
-38.74784131,0.00000000,0.00000000
-38.24784133,0.00000000,0.00000000
-37.74784134,0.00000000,0.00000000
-37.24784136,0.00000000,0.00000000
-36.74784137,0.00000000,0.00000000
-36.24784139,0.00000000,0.00000000
-35.74784140,0.00000000,0.00000000
-35.24784141,0.00000000,0.00000000
-34.74784143,0.00000000,0.00000000
-34.24784144,0.00000000,0.00000000
-33.74784146,0.00000000,0.00000000
-33.24784147,0.00000000,0.00000000
-32.74784148,0.00000000,0.00000000
-32.24784150,0.00000000,0.00000000
-31.74784151,0.00000000,0.00000000
-31.24784153,0.00000000,0.00000000
-30.74784154,0.00000000,0.00000000
-30.24784155,0.00000000,0.00000000
-29.74784157,0.00000000,0.00000000
-29.24784158,0.00000000,0.00000000
-28.74784160,0.00000000,0.00000000
-28.24784161,0.00000000,0.00000000
-27.74784163,0.00000000,0.00000000
-27.24784164,0.00000000,0.00000000
-26.74784165,0.00000000,0.00000000
-26.24784167,0.00000000,0.00000000
-25.74784168,0.00000000,0.00000000
-25.24784170,0.00000000,0.00000000
-24.74784171,0.00000000,0.00000000
-24.24784172,0.00000000,0.00000000
-23.74784174,0.00000000,0.00000000
-23.24784175,0.00000000,0.00000000
-22.74784177,0.00030758,0.00000000
-22.24784178,0.00153789,0.00000000
-21.74784180,0.00322958,0.00000000
-21.24784181,0.00230684,0.00000000
-20.74784182,-0.00384473,0.00000000
-20.24784184,-0.01537894,0.00000000
-19.74784185,-0.02891240,0.00000000
-19.24784187,-0.03798597,0.00000000
-18.74784188,-0.03767840,0.00000000
-18.24784189,-0.02722072,0.00000000
-17.74784191,-0.01230315,0.00000000
-17.24784192,-0.00153789,0.00000000
-16.74784194,-0.00153789,0.00000000
-16.24784195,-0.01230315,0.00000000
-15.74784196,-0.02722072,0.00000000
-15.24784198,-0.03767840,0.00000000
-14.74784199,-0.03798597,0.00000000
-14.24784201,-0.02891240,0.00000000
-13.74784202,-0.01537894,0.00000000
-13.24784204,-0.00384473,0.00000000
-12.74784205,0.00230684,0.00000000
-12.24784206,0.00322958,0.00000000
-11.74784208,0.00153789,0.00000000
-11.24784209,0.00030758,0.00000000
-10.74784211,0.00000000,0.00000000
-10.24784212,0.00000000,0.00000000
-9.74784213,0.00000000,0.00000000
-9.24784215,0.00000000,0.00000000
-8.74784216,0.00000000,0.00000000
-8.24784218,0.00000000,0.00000000
-7.74784219,0.00000000,0.00000000
-7.24784221,0.00015379,0.00000000
-6.74784222,-0.00046137,0.00000000
-6.24784223,-0.00322958,0.00000000
-5.74784225,-0.00630536,0.00000000
-5.24784226,-0.00246063,0.00000000
-4.74784228,-0.00153789,0.00000000
-4.24784229,-0.02368356,0.00000000
-3.74784230,-0.04967397,0.00000000
-3.24784232,0.00261442,0.00000000
-2.74784233,0.18439350,-0.00030758
-2.24784235,0.45613930,-0.00153789
-1.74784236,0.76218010,-0.00322958
-1.24784237,1.12035600,-0.00215305
-0.74784239,1.55957800,0.00307579
-0.24784240,2.04093900,0.01061147
0.25215758,2.49784700,0.01937746
0.75215757,2.90754200,0.03121924
1.25215755,3.25895000,0.04859744
1.75215754,3.51670100,0.07043553
2.25215753,3.66372400,0.09258121
2.75215751,3.73692800,0.11057460
3.25215750,3.76722400,0.12303150
3.75215748,3.73292900,0.13133610
4.25215747,3.60989800,0.13441190
4.75215746,3.44257500,0.12703000
5.25215744,3.30078100,0.10350020
5.75215743,3.18728500,0.06489912
6.25215741,3.04948900,0.01906988
6.75215740,2.88754900,-0.02260704
7.25215738,2.76482500,-0.05244217
7.75215737,2.69792700,-0.07089690
8.25215736,2.63102900,-0.08104700
8.75215734,2.54290700,-0.08258489
