Time,Channel A,Channel B
(ns),(V),(V)

-103.37913650,0.00230684,0.00000000
-102.87913652,0.00322958,0.00000000
-102.37913653,0.00153789,0.00000000
-101.87913655,0.00030758,0.00000000
-101.37913656,0.00000000,0.00000000
-100.87913658,0.00000000,0.00000000
-100.37913659,0.00000000,0.00000000
-99.87913660,0.00000000,0.00000000
-99.37913662,0.00000000,0.00000000
-98.87913663,0.00000000,0.00000000
-98.37913665,0.00000000,0.00000000
-97.87913666,0.00000000,0.00000000
-97.37913667,0.00000000,0.00000000
-96.87913669,0.00000000,0.00000000
-96.37913670,0.00000000,0.00000000
-95.87913672,0.00000000,0.00000000
-95.37913673,0.00000000,0.00000000
-94.87913674,0.00000000,0.00000000
-94.37913676,0.00000000,0.00000000
-93.87913677,0.00000000,0.00000000
-93.37913679,0.00000000,0.00000000
-92.87913680,0.00000000,0.00000000
-92.37913682,0.00000000,0.00000000
-91.87913683,0.00000000,0.00000000
-91.37913684,0.00000000,0.00000000
-90.87913686,0.00000000,0.00000000
-90.37913687,0.00000000,0.00000000
-89.87913689,0.00000000,0.00000000
-89.37913690,-0.00030758,0.00000000
-88.87913691,-0.00153789,0.00000000
-88.37913693,-0.00322958,0.00000000
-87.87913694,-0.00230684,0.00000000
-87.37913696,0.00415231,0.00000000
-86.87913697,0.01707062,0.00000000
-86.37913699,0.03198819,0.00000000
-85.87913700,0.04013903,0.00000000
-85.37913701,0.03414124,0.00000000
-84.87913703,0.01337967,0.00000000
-84.37913704,-0.01337967,0.00000000
-83.87913706,-0.03414124,0.00000000
-83.37913707,-0.04013903,0.00000000
-82.87913708,-0.03198819,0.00000000
-82.37913710,-0.01707062,0.00000000
-81.87913711,-0.00415231,0.00000000
-81.37913713,0.00230684,0.00000000
-80.87913714,0.00322958,0.00000000
-80.37913715,0.00153789,0.00000000
-79.87913717,0.00030758,0.00000000
-79.37913718,0.00000000,0.00000000
-78.87913720,0.00000000,0.00000000
-78.37913721,0.00000000,0.00000000
-77.87913723,0.00000000,0.00000000
-77.37913724,0.00000000,0.00000000
-76.87913725,0.00000000,0.00000000
-76.37913727,0.00000000,0.00000000
-75.87913728,0.00000000,0.00000000
-75.37913730,0.00000000,0.00000000
-74.87913731,0.00000000,0.00000000
-74.37913732,0.00000000,0.00000000
-73.87913734,0.00000000,0.00000000
-73.37913735,0.00000000,0.00000000
-72.87913737,0.00000000,0.00000000
-72.37913738,0.00000000,0.00000000
-71.87913740,0.00000000,0.00000000
-71.37913741,0.00000000,0.00000000
-70.87913742,0.00000000,0.00000000
-70.37913744,0.00000000,0.00000000
-69.87913745,0.00000000,0.00000000
-69.37913747,0.00000000,0.00000000
-68.87913748,0.00000000,0.00000000
-68.37913749,0.00000000,0.00000000
-67.87913751,0.00000000,0.00000000
-67.37913752,0.00000000,0.00000000
-66.87913754,0.00000000,0.00000000
-66.37913755,0.00000000,0.00000000
-65.87913756,0.00000000,0.00000000
-65.37913758,0.00000000,0.00000000
-64.87913759,0.00000000,0.00000000
-64.37913761,0.00000000,0.00000000
-63.87913762,0.00000000,0.00000000
-63.37913764,0.00000000,0.00000000
-62.87913765,0.00000000,0.00000000
-62.37913766,0.00000000,0.00000000
-61.87913768,0.00000000,0.00000000
-61.37913769,0.00000000,0.00000000
-60.87913771,0.00000000,0.00000000
-60.37913772,0.00000000,0.00000000
-59.87913773,0.00000000,0.00000000
-59.37913775,0.00000000,0.00000000
-58.87913776,0.00000000,0.00000000
-58.37913778,0.00000000,0.00000000
-57.87913779,0.00000000,0.00000000
-57.37913781,0.00000000,0.00000000
-56.87913782,0.00000000,0.00000000
-56.37913783,0.00000000,0.00000000
-55.87913785,0.00000000,0.00000000
-55.37913786,0.00000000,0.00000000
-54.87913788,0.00000000,0.00000000
-54.37913789,0.00000000,0.00000000
-53.87913790,0.00000000,0.00000000
-53.37913792,0.00000000,0.00000000
-52.87913793,0.00000000,0.00000000
-52.37913795,0.00000000,0.00000000
-51.87913796,0.00000000,0.00000000
-51.37913798,0.00000000,0.00000000
-50.87913799,0.00000000,0.00000000
-50.37913800,0.00000000,0.00000000
-49.87913802,0.00000000,0.00000000
-49.37913803,0.00000000,0.00000000
-48.87913805,0.00000000,0.00000000
-48.37913806,0.00000000,0.00000000
-47.87913807,0.00000000,0.00000000
-47.37913809,0.00000000,0.00000000
-46.87913810,0.00000000,0.00000000
-46.37913812,0.00000000,0.00000000
-45.87913813,0.00000000,0.00000000
-45.37913814,0.00000000,0.00000000
-44.87913816,0.00000000,0.00000000
-44.37913817,0.00000000,0.00000000
-43.87913819,0.00000000,0.00000000
-43.37913820,0.00000000,0.00000000
-42.87913822,0.00000000,0.00000000
-42.37913823,0.00000000,0.00000000
-41.87913824,0.00000000,0.00000000
-41.37913826,0.00000000,0.00000000
-40.87913827,0.00000000,0.00000000
-40.37913829,0.00000000,0.00000000
-39.87913830,0.00000000,0.00000000
-39.37913831,0.00000000,0.00000000
-38.87913833,0.00000000,0.00000000
-38.37913834,0.00000000,0.00000000
-37.87913836,0.00000000,0.00000000
-37.37913837,0.00000000,0.00000000
-36.87913839,0.00000000,0.00000000
-36.37913840,0.00000000,0.00000000
-35.87913841,0.00000000,0.00000000
-35.37913843,0.00000000,0.00000000
-34.87913844,0.00000000,0.00000000
-34.37913846,0.00000000,0.00000000
-33.87913847,0.00000000,0.00000000
-33.37913848,0.00000000,0.00000000
-32.87913850,0.00000000,0.00000000
-32.37913851,0.00000000,0.00000000
-31.87913853,0.00000000,0.00000000
-31.37913854,0.00000000,0.00000000
-30.87913855,0.00000000,0.00000000
-30.37913857,0.00000000,0.00000000
-29.87913858,0.00000000,0.00000000
-29.37913860,0.00000000,0.00000000
-28.87913861,0.00000000,0.00000000
-28.37913863,0.00000000,0.00000000
-27.87913864,0.00000000,0.00000000
-27.37913865,0.00000000,0.00000000
-26.87913867,0.00000000,0.00000000
-26.37913868,0.00000000,0.00000000
-25.87913870,0.00000000,0.00000000
-25.37913871,0.00000000,0.00000000
-24.87913872,0.00000000,0.00000000
-24.37913874,0.00000000,0.00000000
-23.87913875,0.00000000,0.00000000
-23.37913877,0.00000000,0.00000000
-22.87913878,0.00000000,0.00000000
-22.37913880,0.00000000,0.00000000
-21.87913881,0.00000000,0.00000000
-21.37913882,0.00000000,0.00000000
-20.87913884,0.00000000,0.00000000
-20.37913885,0.00000000,0.00000000
-19.87913887,0.00000000,0.00000000
-19.37913888,0.00000000,0.00000000
-18.87913889,0.00000000,0.00000000
-18.37913891,0.00000000,0.00000000
-17.87913892,0.00000000,0.00000000
-17.37913894,0.00000000,0.00000000
-16.87913895,0.00000000,0.00000000
-16.37913896,0.00000000,0.00000000
-15.87913898,0.00000000,0.00000000
-15.37913899,0.00000000,0.00000000
-14.87913901,0.00000000,0.00000000
-14.37913902,0.00000000,0.00000000
-13.87913904,0.00000000,0.00000000
-13.37913905,0.00000000,0.00000000
-12.87913906,0.00000000,0.00000000
-12.37913908,0.00000000,0.00000000
-11.87913909,0.00000000,0.00000000
-11.37913911,0.00000000,0.00000000
-10.87913912,0.00000000,0.00000000
-10.37913913,0.00000000,0.00000000
-9.87913915,0.00000000,0.00000000
-9.37913916,0.00000000,0.00000000
-8.87913918,0.00000000,0.00000000
-8.37913919,0.00000000,0.00000000
-7.87913921,0.00000000,0.00000000
-7.37913922,0.00000000,0.00000000
-6.87913923,0.00000000,0.00000000
-6.37913925,0.00000000,0.00000000
-5.87913926,0.00123032,0.00000000
-5.37913928,-0.00507505,0.00000000
-4.87913929,-0.03045030,0.00000000
-4.37913930,-0.05997785,0.00000000
-3.87913932,-0.03967766,0.00000000
-3.37913933,0.05536418,0.00000000
-2.87913935,0.19085260,0.00000000
-2.37913936,0.34602610,0.00000000
-1.87913937,0.57870940,0.00015379
-1.37913939,0.93934540,-0.00076895
-0.87913940,1.38748800,-0.00476747
-0.37913942,1.84608800,-0.00953494
0.12086057,2.28961600,-0.00661294
0.62086055,2.71207500,0.01045768
1.12086054,3.07701800,0.03998524
1.62086053,3.35368500,0.07397269
2.12086051,3.55884000,0.10457680
2.62086050,3.70509400,0.12872170
3.12086048,3.76461000,0.14671510
3.62086047,3.71924200,0.15855680
4.12086046,3.61558800,0.16055610
4.62086044,3.51070400,0.14932950
5.12086043,3.39813000,0.12626110
5.62086041,3.23742000,0.09534941
6.12086040,3.05210400,0.05920891
6.62086038,2.91600000,0.01737820
7.12086037,2.84218100,-0.03014272
7.62086036,2.76820900,-0.07750984
8.12086034,2.66824500,-0.11088210
8.62086033,2.58612200,-0.11595720
9.12086031,2.53567900,-0.09135089
