Time,Channel A,Channel B
(ns),(V),(V)

-103.51503250,0.00000000,0.00000000
-103.01503252,0.00000000,0.00000000
-102.51503253,0.00000000,0.00000000
-102.01503255,0.00000000,0.00000000
-101.51503256,0.00000000,0.00000000
-101.01503258,0.00000000,0.00000000
-100.51503259,0.00000000,0.00000000
-100.01503260,0.00000000,0.00000000
-99.51503262,0.00000000,0.00000000
-99.01503263,0.00000000,0.00000000
-98.51503265,0.00000000,0.00000000
-98.01503266,0.00000000,0.00000000
-97.51503267,0.00000000,0.00000000
-97.01503269,0.00000000,0.00000000
-96.51503270,0.00000000,0.00000000
-96.01503272,0.00000000,0.00000000
-95.51503273,0.00000000,0.00000000
-95.01503274,0.00000000,0.00000000
-94.51503276,0.00000000,0.00000000
-94.01503277,0.00000000,0.00000000
-93.51503279,0.00000000,0.00000000
-93.01503280,0.00000000,0.00000000
-92.51503282,0.00000000,0.00000000
-92.01503283,0.00000000,0.00000000
-91.51503284,0.00000000,0.00000000
-91.01503286,0.00000000,0.00000000
-90.51503287,0.00000000,0.00000000
-90.01503289,0.00000000,0.00000000
-89.51503290,0.00000000,0.00000000
-89.01503291,0.00000000,0.00000000
-88.51503293,0.00000000,0.00000000
-88.01503294,0.00000000,0.00000000
-87.51503296,0.00000000,0.00000000
-87.01503297,0.00000000,0.00000000
-86.51503299,0.00000000,0.00000000
-86.01503300,0.00000000,0.00000000
-85.51503301,0.00000000,0.00000000
-85.01503303,0.00000000,0.00000000
-84.51503304,0.00000000,0.00000000
-84.01503306,0.00000000,0.00000000
-83.51503307,0.00000000,0.00000000
-83.01503308,0.00000000,0.00000000
-82.51503310,0.00000000,0.00000000
-82.01503311,0.00000000,0.00000000
-81.51503313,0.00000000,0.00000000
-81.01503314,0.00000000,0.00000000
-80.51503315,0.00000000,0.00000000
-80.01503317,0.00000000,0.00000000
-79.51503318,0.00000000,0.00000000
-79.01503320,0.00000000,0.00000000
-78.51503321,0.00000000,0.00000000
-78.01503323,0.00000000,0.00000000
-77.51503324,0.00000000,0.00000000
-77.01503325,0.00000000,0.00000000
-76.51503327,0.00000000,0.00000000
-76.01503328,0.00000000,0.00000000
-75.51503330,0.00000000,0.00000000
-75.01503331,0.00000000,0.00000000
-74.51503332,0.00000000,0.00000000
-74.01503334,0.00000000,0.00000000
-73.51503335,0.00000000,0.00000000
-73.01503337,0.00000000,0.00000000
-72.51503338,0.00000000,0.00000000
-72.01503340,0.00000000,0.00000000
-71.51503341,0.00000000,0.00000000
-71.01503342,0.00000000,0.00000000
-70.51503344,0.00000000,0.00000000
-70.01503345,0.00000000,0.00000000
-69.51503347,0.00000000,0.00000000
-69.01503348,0.00000000,0.00000000
-68.51503349,0.00000000,0.00000000
-68.01503351,0.00000000,0.00000000
-67.51503352,-0.00030758,0.00000000
-67.01503354,-0.00153789,0.00000000
-66.51503355,-0.00322958,0.00000000
-66.01503356,-0.00230684,0.00000000
-65.51503358,0.00384473,0.00000000
-65.01503359,0.01537894,0.00000000
-64.51503361,0.02891240,0.00000000
-64.01503362,0.03783219,0.00000000
-63.51503364,0.03783219,0.00000000
-63.01503365,0.02891240,0.00000000
-62.51503366,0.01537894,0.00000000
-62.01503368,0.00384473,0.00000000
-61.51503369,-0.00230684,0.00000000
-61.01503371,-0.00322958,0.00000000
-60.51503372,-0.00153789,0.00000000
-60.01503373,-0.00030758,0.00000000
-59.51503375,0.00000000,0.00000000
-59.01503376,0.00000000,0.00000000
-58.51503378,0.00000000,0.00000000
-58.01503379,0.00000000,0.00000000
-57.51503381,0.00000000,0.00000000
-57.01503382,0.00000000,0.00000000
-56.51503383,0.00000000,0.00000000
-56.01503385,0.00000000,0.00000000
-55.51503386,0.00000000,0.00000000
-55.01503388,0.00000000,0.00000000
-54.51503389,0.00000000,0.00000000
-54.01503390,0.00000000,0.00000000
-53.51503392,0.00000000,0.00000000
-53.01503393,0.00000000,0.00000000
-52.51503395,0.00000000,0.00000000
-52.01503396,0.00000000,0.00000000
-51.51503398,0.00000000,0.00000000
-51.01503399,0.00000000,0.00000000
-50.51503400,0.00000000,0.00000000
-50.01503402,0.00000000,0.00000000
-49.51503403,0.00000000,0.00000000
-49.01503405,0.00000000,0.00000000
-48.51503406,0.00000000,0.00000000
-48.01503407,0.00000000,0.00000000
-47.51503409,0.00000000,0.00000000
-47.01503410,0.00000000,0.00000000
-46.51503412,0.00000000,0.00000000
-46.01503413,0.00000000,0.00000000
-45.51503414,0.00030758,0.00000000
-45.01503416,0.00153789,0.00000000
-44.51503417,0.00322958,0.00000000
-44.01503419,0.00230684,0.00000000
-43.51503420,-0.00384473,0.00000000
-43.01503422,-0.01537894,0.00000000
-42.51503423,-0.02891240,0.00000000
-42.01503424,-0.03783219,0.00000000
-41.51503426,-0.03783219,0.00000000
-41.01503427,-0.02891240,0.00000000
-40.51503429,-0.01537894,0.00000000
-40.01503430,-0.00384473,0.00000000
-39.51503431,0.00230684,0.00000000
-39.01503433,0.00322958,0.00000000
-38.51503434,0.00153789,0.00000000
-38.01503436,0.00030758,0.00000000
-37.51503437,0.00000000,0.00000000
-37.01503439,0.00000000,0.00000000
-36.51503440,0.00000000,0.00000000
-36.01503441,0.00000000,0.00000000
-35.51503443,0.00000000,0.00000000
-35.01503444,0.00000000,0.00000000
-34.51503446,0.00000000,0.00000000
-34.01503447,0.00000000,0.00000000
-33.51503448,0.00030758,0.00000000
-33.01503450,0.00153789,0.00000000
-32.51503451,0.00322958,0.00000000
-32.01503453,0.00230684,0.00000000
-31.51503454,-0.00384473,0.00000000
-31.01503455,-0.01537894,0.00000000
-30.51503457,-0.02891240,0.00000000
-30.01503458,-0.03783219,0.00000000
-29.51503460,-0.03783219,0.00000000
-29.01503461,-0.02891240,0.00000000
-28.51503463,-0.01537894,0.00000000
-28.01503464,-0.00384473,0.00000000
-27.51503465,0.00230684,0.00000000
-27.01503467,0.00322958,0.00000000
-26.51503468,0.00153789,0.00000000
-26.01503470,0.00030758,0.00000000
-25.51503471,0.00000000,0.00000000
-25.01503472,0.00000000,0.00000000
-24.51503474,0.00000000,0.00000000
-24.01503475,0.00000000,0.00000000
-23.51503477,0.00000000,0.00000000
-23.01503478,0.00000000,0.00000000
-22.51503480,0.00000000,0.00000000
-22.01503481,0.00000000,0.00000000
-21.51503482,0.00030758,0.00000000
-21.01503484,0.00153789,0.00000000
-20.51503485,0.00322958,0.00000000
-20.01503487,0.00230684,0.00000000
-19.51503488,-0.00384473,0.00000000
-19.01503489,-0.01537894,0.00000000
-18.51503491,-0.02891240,0.00000000
-18.01503492,-0.03783219,0.00000000
-17.51503494,-0.03783219,0.00000000
-17.01503495,-0.02891240,0.00000000
-16.51503496,-0.01537894,0.00000000
-16.01503498,-0.00384473,0.00000000
-15.51503499,0.00230684,0.00000000
-15.01503501,0.00322958,0.00000000
-14.51503502,0.00153789,0.00000000
-14.01503504,0.00030758,0.00000000
-13.51503505,0.00000000,0.00000000
-13.01503506,0.00000000,0.00000000
-12.51503508,0.00000000,0.00000000
-12.01503509,0.00000000,0.00000000
-11.51503511,0.00000000,0.00000000
-11.01503512,0.00000000,0.00000000
-10.51503513,0.00000000,0.00000000
-10.01503515,0.00000000,0.00000000
-9.51503516,0.00000000,0.00000000
-9.01503518,0.00000000,0.00000000
-8.51503519,0.00000000,0.00000000
-8.01503521,0.00000000,0.00000000
-7.51503522,0.00000000,0.00000000
-7.01503523,0.00000000,0.00000000
-6.51503525,0.00000000,0.00000000
-6.01503526,0.00092274,0.00000000
-5.51503528,-0.00430610,0.00000000
-5.01503529,-0.02568282,0.00000000
-4.51503530,-0.05059670,0.00000000
-4.01503532,-0.03306472,0.00000000
-3.51503533,0.04475271,0.00000000
-3.01503535,0.14932950,0.00000000
-2.51503536,0.26897760,0.00000000
-2.01503537,0.47197960,0.00015379
-1.51503539,0.81431470,-0.00046137
-1.01503540,1.25461400,-0.00322958
-0.51503542,1.71321400,-0.00630536
-0.01503543,2.16458500,-0.00430610
0.48496455,2.60503800,0.00661294
0.98496454,2.99827800,0.02445251
1.48496453,3.30908600,0.04506029
1.98496451,3.54592100,0.06659080
2.48496450,3.71539700,0.09073573
2.98496448,3.78798600,0.11795640
3.48496447,3.74969200,0.14317790
3.98496446,3.65203600,0.15671140
4.48496444,3.55222700,0.15163630
4.98496443,3.44242100,0.12933690
5.48496441,3.28171100,0.09688731
5.98496440,3.09393500,0.05951649
6.48496438,2.95152500,0.01737820
6.98496437,2.86786400,-0.03014272
7.48496436,2.78205000,-0.07750984
7.98496434,2.67178300,-0.11088210
8.48496433,2.58412300,-0.11595720
